#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:44:50Z,0.6118499999999998,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:45:00Z,0.6116923076923074,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:45:10Z,0.6114999999999999,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:45:20Z,0.6111052631578948,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:45:30Z,0.6113783783783783,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:45:40Z,0.6105142857142856,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:45:50Z,0.610542857142857,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:46:00Z,0.6101282051282048,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:46:10Z,0.610225,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:46:20Z,0.6100277777777777,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:46:30Z,0.6099749999999998,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:46:40Z,0.6106486486486487,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:46:50Z,0.6100555555555554,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:47:00Z,0.6098974358974357,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:47:10Z,0.6100249999999997,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:47:20Z,0.6098684210526313,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:47:30Z,0.6099999999999999,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:47:40Z,0.6098378378378376,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:47:50Z,0.6095675675675678,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:48:00Z,0.6093055555555558,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:48:10Z,0.6090000000000004,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:48:20Z,0.6087894736842108,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:48:30Z,0.6082777777777779,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:48:40Z,0.6083611111111112,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:48:50Z,0.6081315789473688,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:49:00Z,0.6080277777777781,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:49:10Z,0.6073870967741937,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:49:20Z,0.6059696969696972,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:49:30Z,0.6051891891891895,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:49:40Z,0.6047428571428572,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:49:50Z,0.6043055555555555,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:50:00Z,0.6032285714285717,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:50:10Z,0.6024722222222223,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:50:20Z,0.6016111111111111,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:50:30Z,0.6007027027027027,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:50:40Z,0.5997777777777779,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:50:50Z,0.5989142857142857,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:51:00Z,0.5979714285714287,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:51:10Z,0.5975882352941175,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:51:20Z,0.5978108108108109,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:51:30Z,0.5975588235294119,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:51:40Z,0.5970909090909092,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:51:50Z,0.5966571428571429,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:52:00Z,0.5962000000000002,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:52:10Z,0.5958333333333334,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:52:20Z,0.5954736842105264,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:52:30Z,0.5952142857142857,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:52:40Z,0.5946250000000001,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:52:50Z,0.5940555555555557,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:53:00Z,0.5940000000000002,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:53:10Z,0.593764705882353,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:53:20Z,0.5937368421052632,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:53:30Z,0.5937428571428572,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:53:40Z,0.5935454545454545,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:53:50Z,0.593,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:54:00Z,0.5924324324324323,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:54:10Z,0.5919999999999997,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:54:20Z,0.5908918918918917,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:54:30Z,0.5899166666666665,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:54:40Z,0.5897499999999998,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:54:50Z,0.5891515151515152,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:55:00Z,0.5885555555555555,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:55:10Z,0.5880571428571427,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:55:20Z,0.5872105263157892,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:55:30Z,0.586,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:55:40Z,0.5850857142857143,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:55:50Z,0.5828000000000001,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:56:00Z,0.5814545454545454,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:56:10Z,0.5801944444444442,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:56:20Z,0.5784411764705879,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:56:30Z,0.5767428571428572,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:56:40Z,0.576057142857143,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:56:50Z,0.5744864864864866,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:57:00Z,0.5722571428571427,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:57:10Z,0.5708285714285714,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:57:20Z,0.5698055555555555,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:57:30Z,0.5691764705882348,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:57:40Z,0.5689117647058819,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:57:50Z,0.5687352941176468,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:58:00Z,0.5683529411764705,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:58:10Z,0.5681388888888887,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:58:20Z,0.5676666666666665,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:58:30Z,0.5669444444444445,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:58:40Z,0.5665142857142859,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:58:50Z,0.5664444444444446,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:59:00Z,0.5661714285714287,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:59:10Z,0.5660000000000001,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:59:20Z,0.5659722222222221,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:59:30Z,0.5656666666666668,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:59:40Z,0.5654594594594595,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:59:50Z,0.5651562499999999,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:00:00Z,0.565,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:00:10Z,0.5648378378378378,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:00:20Z,0.5642857142857143,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:00:30Z,0.5640294117647058,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:00:40Z,0.5631470588235296,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:00:50Z,0.5622058823529411,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:01:00Z,0.5615588235294117,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:01:10Z,0.5608857142857142,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:01:20Z,0.5600277777777779,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:01:30Z,0.5594864864864864,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:01:40Z,0.5577999999999997,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:01:50Z,0.5564500000000002,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:02:00Z,0.5549249999999997,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:02:10Z,0.5536250000000001,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:02:20Z,0.5518974358974353,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:02:30Z,0.5500250000000002,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:02:40Z,0.5491499999999998,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:02:50Z,0.5481000000000005,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:03:00Z,0.5467222222222221,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:03:10Z,0.5456500000000003,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:03:20Z,0.5450000000000002,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:03:30Z,0.5439250000000004,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:03:40Z,0.5434000000000003,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:03:50Z,0.5434705882352944,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:04:00Z,0.5429166666666668,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:04:10Z,0.5425454545454546,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:04:20Z,0.542,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:04:30Z,0.5427692307692309,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:04:40Z,0.543058823529412,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:04:50Z,0.5433333333333334,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:05:00Z,0.5436521739130438,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:05:10Z,0.5440232558139538,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:05:20Z,0.5441750000000004,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:05:30Z,0.5440000000000004,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:05:40Z,0.5442500000000003,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:05:50Z,0.5446666666666671,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:06:00Z,0.5446750000000004,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:06:10Z,0.5447250000000003,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:06:20Z,0.5449000000000004,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:06:30Z,0.5448250000000004,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:06:40Z,0.5451750000000002,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:06:50Z,0.545425,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:07:00Z,0.5455499999999999,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:07:10Z,0.5455500000000002,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:07:20Z,0.5454000000000001,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:07:30Z,0.5453250000000002,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:07:40Z,0.5449500000000005,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:07:50Z,0.5448250000000004,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:08:00Z,0.5446500000000005,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:08:10Z,0.5446750000000002,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:08:20Z,0.5442000000000004,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:08:30Z,0.5442250000000004,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:08:40Z,0.5441750000000003,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:08:50Z,0.5441500000000004,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:09:00Z,0.5440769230769233,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:09:10Z,0.5427692307692311,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:09:20Z,0.5400750000000001,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:09:30Z,0.5386750000000001,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:09:40Z,0.537375,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:09:50Z,0.535725,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:10:00Z,0.5349499999999999,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:10:10Z,0.5333500000000002,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:10:20Z,0.5322250000000002,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:10:30Z,0.5308500000000003,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:10:40Z,0.5291499999999999,ethanol_gm,gas_data
,,2,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,0.528,ethanol_gm,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:29:20Z,1.318714285714286,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:29:30Z,1.2783333333333335,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:29:40Z,1.281257142857143,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:29:50Z,1.2947222222222226,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:30:00Z,1.294117647058824,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:30:10Z,1.3572750000000013,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:30:20Z,1.3971891891891894,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:30:30Z,1.4905833333333327,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:30:40Z,1.5268648648648644,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:30:50Z,1.5803823529411771,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:31:00Z,1.6398787878787888,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:31:10Z,1.6964571428571433,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:31:20Z,1.7111578947368424,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:31:30Z,1.7231764705882358,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:31:40Z,1.7437241379310349,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:32:00Z,2.186,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:32:10Z,1.7950512820512832,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:32:20Z,1.7979444444444452,ethanol_mics,gas_data
,,3,2025-11-26T02:10:40.5087905Z,2025-11-26T03:10:40.5087905Z,2025-11-26T02:32:30Z,1.8061428571428582,ethanol_mics,gas_data
